category_code_alphabetical,category_code_numerical,video_name_count,category,tiktok_search_prompt,link,MediaInfo_video_length_seconds,MediaInfo_video_length_milliseconds,channel,video_name_count_channel,video_pathway,length_grouping
J,11,ceramics_8,ceramics,ceramics throwing,https://www.tiktok.com/@ally_wong/video/7527507837979839774?q=ceramics%20throwing&t=1752866525405,21.491,21491,ally_wong,ceramics_8_ally_wong,stimuli/tiktok_stim_veryfast_social/ceramics/ceramics_8_ally_wong.mp4,medium
J,11,ceramics_9,ceramics,ceramics,https://www.tiktok.com/@__kemma/video/7349426785525746945?q=pottery%20session&t=1753479301081,23.652,23652,__kemma,ceramics_9___kemma,stimuli/tiktok_stim_veryfast_social/ceramics/ceramics_9___kemma.mp4,medium
K,12,travel_1,travel,one day itinerary travel,https://www.tiktok.com/@meexploringtheworld15/video/7156647635334548742?q=1%20day%20itinerary%20world&t=1753754182255,23.989,23989,meexploringtheworld15,travel_1_meexploringtheworld15,stimuli/tiktok_stim_veryfast_social/travel/travel_1_meexploringtheworld15.mp4,long
K,12,travel_10,travel,one day itinerary in city,https://www.tiktok.com/@ryjhrthgr/video/7441047282570546463?q=1-%20day%20itinerary%20Brussels&t=1753733793654,16.834,16834,ryjhrthgr,travel_10_ryjhrthgr,stimuli/tiktok_stim_veryfast_social/travel/travel_10_ryjhrthgr.mp4,long
K,12,travel_11,travel,one day itinerary in city,https://www.tiktok.com/@sbrenn_123/video/7476296391166430510?q=1-%20day%20itinerary%20capri&t=1753735231244,18.505,18505,sbrenn_123,travel_11_sbrenn_123,stimuli/tiktok_stim_veryfast_social/travel/travel_11_sbrenn_123.mp4,long
K,12,travel_12,travel,one day itinerary in city,https://www.tiktok.com/@yvetteinswitz/video/7356581843514281233,27.422,27422,yvetteinswitz,travel_12_yvetteinswitz,stimuli/tiktok_stim_veryfast_social/travel/travel_12_yvetteinswitz.mp4,long
K,12,travel_2,travel,1 day itinerary city,https://www.tiktok.com/@dens_destinations/video/7270553081631214880?q=1%20day%20itinerary%20city%20country&t=1753796517096,23.242,23242,dens_destinations,travel_2_dens_destinations,stimuli/tiktok_stim_veryfast_social/travel/travel_2_dens_destinations.mp4,long
K,12,travel_3,travel,one day itinerary in city,https://www.tiktok.com/@sydneyguide/video/7321944610073300232?q=1-%20day%20itinerary%20sydney&t=1753726816359,27.538,27538,sydneyguide,travel_3_sydneyguide,stimuli/tiktok_stim_veryfast_social/travel/travel_3_sydneyguide.mp4,long
K,12,travel_4,travel,one day itinerary in city,https://www.tiktok.com/@betchbebuying/video/7426438890967436590?q=1-%20day%20itinerary%20chicago&t=1753726895177,19.132,19132,betchbebuying,travel_4_betchbebuying,stimuli/tiktok_stim_veryfast_social/travel/travel_4_betchbebuying.mp4,long
K,12,travel_5,travel,one day itinerary in city,https://www.tiktok.com/@mfmaron/video/7503308585363918135?q=one%20day%20itinerary%20hvar&t=1755221346346,18.83,18830,mfmaron,travel_5_mfmaron,stimuli/tiktok_stim_veryfast_social/travel/travel_5_mfmaron.mp4,long
K,12,travel_6,travel,one day itinerary in city,https://www.tiktok.com/@charlottestravel/video/7441324651457842465?q=1-%20day%20itinerary%20prague&t=1753727152926,21.617,21617,charlottestravel,travel_6_charlottestravel,stimuli/tiktok_stim_veryfast_social/travel/travel_6_charlottestravel.mp4,long
K,12,travel_7,travel,one day itinerary in city,https://www.tiktok.com/@adele.jack/video/7431701143517990161?q=one%20day%20itinerary%20madrid&t=1753745983809,23.66,23660,adele.jack,travel_7_adele.jack,stimuli/tiktok_stim_veryfast_social/travel/travel_7_adele.jack.mp4,long
K,12,travel_8,travel,one day itinerary in city,https://www.tiktok.com/@yourwanderingbff/video/7146289896548879662?q=1-%20day%20itinerary%20glasgow&t=1753728167287,23.156,23156,yourwanderingbff,travel_8_yourwanderingbff,stimuli/tiktok_stim_veryfast_social/travel/travel_8_yourwanderingbff.mp4,long
K,12,travel_9,travel,one day itinerary in africa,https://www.tiktok.com/@sophieannenadeau/video/7293435453733178656?q=1-%20day%20itinerary%20hamburg&t=1753733718426,27.654,27654,sophieannenadeau,travel_9_sophieannenadeau,stimuli/tiktok_stim_veryfast_social/travel/travel_9_sophieannenadeau.mp4,long
L,13,skateboarding_1,skateboarding,skateboarding bowl,https://www.tiktok.com/@ramptech/video/7179422448352251178?q=skateboarding%20bowl&t=1749828149400,28.443,28443,ramptech,skateboarding_1_ramptech,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_1_ramptech.mp4,medium
L,13,skateboarding_10,skateboarding,skateboarding bowl,https://www.tiktok.com/@heshbrowns6/video/7318958308717628718,20.874,20874,heshbrowns6,skateboarding_10_heshbrowns6,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_10_heshbrowns6.mp4,medium
L,13,skateboarding_11,skateboarding,skateboarding bowl,https://www.tiktok.com/@tobyturtlez/video/7443470003413765407?lang=en&q=skateboarding%20bowls&t=1752942703275,21.71,21710,tobyturtlez,skateboarding_11_tobyturtlez,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_11_tobyturtlez.mp4,medium
L,13,skateboarding_12,skateboarding,skateboarding bowl,https://www.tiktok.com/@vitorcolibri/video/7375997093653073157?lang=en&q=skateboarding%20bowls&t=1752942703275,21.478,21478,vitorcolibri,skateboarding_12_vitorcolibri,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_12_vitorcolibri.mp4,medium
L,13,skateboarding_2,skateboarding,skateboarding bowl,https://www.tiktok.com/@coastblvd/video/7226533879383952642?q=skateboarding%20bowl&t=1749828149400,16.346,16346,coastblvd,skateboarding_2_coastblvd,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_2_coastblvd.mp4,medium
L,13,skateboarding_3,skateboarding,skateboarding bowl,https://www.tiktok.com/@houseofskateclips/video/7314024542517693742?q=skateboarding%20bowl&t=1752938907976,23.567,23567,houseofskateclips,skateboarding_3_houseofskateclips,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_3_houseofskateclips.mp4,medium
L,13,skateboarding_4,skateboarding,skateboarding bowl,https://www.tiktok.com/@westoncaldwell_/video/7522215238159174943?q=skateboarding%20bowl&t=1752938907976,24.287,24287,westoncaldwell_,skateboarding_4_westoncaldwell_,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_4_westoncaldwell_.mp4,medium
L,13,skateboarding_5,skateboarding,skate bowl,https://www.tiktok.com/@whyyoudothatkai/video/7434788597535952170?q=skate%20bowl&t=1752939386295,15.626,15626,whyyoudothatkai,skateboarding_5_whyyoudothatkai,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_5_whyyoudothatkai.mp4,medium
L,13,skateboarding_6,skateboarding,skate bowl,https://www.tiktok.com/@_skatewizard/video/7259239697954802990?q=skate%20bowl%20woman&t=1752939673487,23.428,23428,_skatewizard,skateboarding_6__skatewizard,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_6__skatewizard.mp4,medium
L,13,skateboarding_7,skateboarding,skate bowl,https://www.tiktok.com/@reginalisaa/video/7153304877261770026?q=skate%20bowl%20woman&t=1752939673487,14.976,14976,reginalisaa,skateboarding_7_reginalisaa,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_7_reginalisaa.mp4,medium
L,13,skateboarding_8,skateboarding,girls skate bowl,https://www.tiktok.com/@cassieewood/video/6898139906716093701?lang=en&q=girl%20skate%20park&t=1752941166338,16.417,16417,cassieewood,skateboarding_8_cassieewood,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_8_cassieewood.mp4,medium
L,13,skateboarding_9,skateboarding,skateboarding bowl,https://www.tiktok.com/@boofpackk/video/6811213356435918086?lang=en&q=skateboarding%20bowl&t=1752941827164,25.2,25200,boofpackk,skateboarding_9_boofpackk,stimuli/tiktok_stim_veryfast_social/skateboarding/skateboarding_9_boofpackk.mp4,medium
M,14,workout_1,workout,30-minute workout,https://www.tiktok.com/@jadesarah99/video/7344832884471074066?q=30-minute%20full%20workout&t=1753214592890,26.818,26818,jadesarah99,workout_1_jadesarah99,stimuli/tiktok_stim_veryfast_social/workout/workout_1_jadesarah99.mp4,long
M,14,workout_10,workout,full body workout in 30,https://www.tiktok.com/@rossblakemanfitness/video/7106575890708090158?q=30-minute%20workout%20man&t=1753213826857,19.759,19759,rossblakemanfitness,workout_10_rossblakemanfitness,stimuli/tiktok_stim_veryfast_social/workout/workout_10_rossblakemanfitness.mp4,long
M,14,workout_11,workout,full body workout in 30,https://www.tiktok.com/@nikizoub/video/7191921120986156334?q=full%20body%20workout%20in%2030&t=1753537834745,22.453,22453,nikizoub,workout_11_nikizoub,stimuli/tiktok_stim_veryfast_social/workout/workout_11_nikizoub.mp4,long
M,14,workout_12,workout,full body workout in 30,https://www.tiktok.com/@trainwithseanharris/video/7439505547193339182,34.527,34527,trainwithseanharris,workout_12_trainwithseanharris,stimuli/tiktok_stim_veryfast_social/workout/workout_12_trainwithseanharris.mp4,long
M,14,workout_2,workout,30-minute workout,https://www.tiktok.com/@maiahenryfit/video/7325871031988522283?q=30-minute%20full%20workout&t=1753214592890,30.139,30139,maiahenryfit,workout_2_maiahenryfit,stimuli/tiktok_stim_veryfast_social/workout/workout_2_maiahenryfit.mp4,long
M,14,workout_3,workout,30-minute workout,https://www.tiktok.com/@sarahmagusara/video/7363767038914956561?q=30-minute%20workout&t=1753211873222,21.965,21965,sarahmagusara,workout_3_sarahmagusara,stimuli/tiktok_stim_veryfast_social/workout/workout_3_sarahmagusara.mp4,long
M,14,workout_4,workout,30-minute workout,https://www.tiktok.com/@bregachne_/video/7246477486329007402?q=30-minute%20workout&t=1753211873222,21.895,21895,bregachne_,workout_4_bregachne_,stimuli/tiktok_stim_veryfast_social/workout/workout_4_bregachne_.mp4,long
M,14,workout_5,workout,30-minute workout,https://www.tiktok.com/@naireekiana/video/7349200378145148166?q=30-minute%20workout&t=1753211873222,26.944,26944,naireekiana,workout_5_naireekiana,stimuli/tiktok_stim_veryfast_social/workout/workout_5_naireekiana.mp4,long
M,14,workout_6,workout,30-minute workout,https://www.tiktok.com/@aubriandliv/video/7512568473805917470?q=30-minute%20workout&t=1753211873222,29.4,29400,aubriandliv,workout_6_aubriandliv,stimuli/tiktok_stim_veryfast_social/workout/workout_6_aubriandliv.mp4,long
M,14,workout_7,workout,30-minute workout,https://www.tiktok.com/@joebronston/video/7395331570053270827?q=30-minute%20full%20body%20workout%20men&t=1753212462182,18.157,18157,joebronston,workout_7_joebronston,stimuli/tiktok_stim_veryfast_social/workout/workout_7_joebronston.mp4,long
M,14,workout_8,workout,30-minute workout,https://www.tiktok.com/@omar.hiit/video/7302981164908727582?q=30%20minute%20workout%20men&t=1753212733091,29.697,29697,omar.hiit,workout_8_omar.hiit,stimuli/tiktok_stim_veryfast_social/workout/workout_8_omar.hiit.mp4,long
